"","envelopeID","date","month","site_name","species","proj_2025","project","age_class","plant_nr","leaf_nr","leaf_age","sample","paired_with","calluna_shoot_type","bulk_nr_leaves","temp_exp","temp_exp_time","temp_exp_time_unit","fv_fm_initial","fv_fm_hr","fv_fm_final","wet_mass_g","leaf_thickness_1_mm","leaf_thickness_2_mm","leaf_thickness_3_mm","dry_mass_g","scanned","height_s_flower","height_s_top","treatment_date","treatment_time","remark","flag","original_burn_year","latitude_N","longitude_E","unique_plant_id","bulk_nr_wet_mass","wet_mass_mean","bulk_nr_leaf_area","leaf_area_sum","leaf_area_mean","bulk_nr_leaf_thickness","leaf_thickness_mean","bulk_nr_dry_mass","dry_mass_mean","sla","ldmc"
"518","DJQ0042",2025-11-11 08:47:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","2",19,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.83,NA,NA,0.0177,0.4,0.332,0.427,0.00716,"yes","NA","10.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_2",4,0.004425,4,0.67,0.1675,4,0.386333333333333,4,0.00179,93.5754189944134,0.404519774011299
"519","DJR1364",2025-11-11 08:47:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","2",20,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.83,NA,NA,0.019,0.402,0.506,0.425,0.0079,"yes","NA","10.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_2",4,0.00475,4,0.69,0.1725,4,0.444333333333333,4,0.001975,87.3417721518987,0.415789473684211
"520",NA,2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","3",1,"young","Bulk","H + C + T","Long",4,"20","20","minutes",NA,"24",0.83,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",NA,2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","3",2,"young","Bulk","H + C + T","Long",4,"38","20","minutes",NA,"24",0.84,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",NA,2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","3",3,"young","Bulk","H + C + T","Long",4,"42","20","minutes",NA,"24",0.83,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",NA,2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","3",4,"young","Bulk","H + C + T","Long",4,"44","20","minutes",NA,"24",0.82,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",NA,2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","3",5,"young","Bulk","H + C + T","Long",4,"46","20","minutes",NA,"24",0.8,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",NA,2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","3",6,"young","Bulk","H + C + T","Long",4,"48","20","minutes",NA,"24",0.57,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",NA,2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","3",7,"young","Bulk","H + C + T","Long",4,"50","20","minutes",NA,"24",0.34,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",NA,2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","3",8,"young","Bulk","H + C + T","Long",4,"52","20","minutes",NA,"24",0.19,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",NA,2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","3",9,"young","Bulk","H + C + T","Long",4,"56","20","minutes",NA,"24",0.01,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",NA,2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","3",10,"young","Bulk","H + C + T","Long",4,"5","8","hours",NA,"24",0.81,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",NA,2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","3",11,"young","Bulk","H + C + T","Long",4,"0","8","hours",NA,"24",0.83,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",NA,2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","3",12,"young","Bulk","H + C + T","Long",4,"-5","8","hours",NA,"24",0.83,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",NA,2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","3",13,"young","Bulk","H + C + T","Long",4,"-10","8","hours",NA,"24",0.82,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",NA,2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","3",14,"young","Bulk","H + C + T","Long",4,"-15","8","hours",NA,"24",0.35,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",NA,2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","3",15,"young","Bulk","H + C + T","Long",4,"-20","8","hours",NA,"24",0.5,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","DJS1351",2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","3",16,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.84,NA,NA,0.01607,0.281,0.484,0.272,0.00699,"yes","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",4,0.0040175,4,0.56,0.14,4,0.345666666666667,4,0.0017475,80.1144492131617,0.43497199751089
"536","DJT4281",2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","3",17,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.83,NA,NA,0.01486,0.46,0.215,0.3,0.00642,"yes","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",4,0.003715,4,0.54,0.135,4,0.325,4,0.001605,84.1121495327103,0.432032301480485
"537","DJU6013",2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","3",18,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.84,NA,NA,0.01676,0.447,0.326,0.286,0.00746,"yes","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",4,0.00419,4,0.57,0.1425,4,0.353,4,0.001865,76.4075067024129,0.445107398568019
"538","DJV0222",2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","3",19,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.83,NA,NA,0.01862,0.291,0.339,0.451,0.00796,"yes","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",4,0.004655,4,0.52,0.13,4,0.360333333333333,4,0.00199,65.3266331658292,0.42749731471536
"539","DJW2800",2025-11-11 08:51:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","3",20,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.83,NA,NA,0.018,0.411,0.379,0.474,0.00785,"yes","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_3",4,0.0045,4,0.61,0.1525,4,0.421333333333333,4,0.0019625,77.7070063694268,0.436111111111111
"540",NA,2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","4",1,"young","Bulk","H + C + T","Long",4,"20","20","minutes",NA,"24",0.83,NA,NA,NA,NA,NA,"no","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",NA,2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","4",2,"young","Bulk","H + C + T","Long",4,"38","20","minutes",NA,"24",0.84,NA,NA,NA,NA,NA,"no","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",NA,2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","4",3,"young","Bulk","H + C + T","Long",4,"42","20","minutes",NA,"24",0.84,NA,NA,NA,NA,NA,"no","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",NA,2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","4",4,"young","Bulk","H + C + T","Long",4,"44","20","minutes",NA,"24",0.83,NA,NA,NA,NA,NA,"no","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",NA,2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","4",5,"young","Bulk","H + C + T","Long",4,"46","20","minutes",NA,"24",0.81,NA,NA,NA,NA,NA,"no","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",NA,2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","4",6,"young","Bulk","H + C + T","Long",4,"48","20","minutes",NA,"24",0.7,NA,NA,NA,NA,NA,"no","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",NA,2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","4",7,"young","Bulk","H + C + T","Long",4,"50","20","minutes",NA,"24",0.48,NA,NA,NA,NA,NA,"no","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",NA,2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","4",8,"young","Bulk","H + C + T","Long",4,"52","20","minutes",NA,"24",0.25,NA,NA,NA,NA,NA,"no","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","4",9,"young","Bulk","H + C + T","Long",4,"56","20","minutes",NA,"24",0,NA,NA,NA,NA,NA,"no","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","4",10,"young","Bulk","H + C + T","Long",4,"5","8","hours",NA,"24",0.8,NA,NA,NA,NA,NA,"no","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","4",11,"young","Bulk","H + C + T","Long",4,"0","8","hours",NA,"24",0.83,NA,NA,NA,NA,NA,"no","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","4",12,"young","Bulk","H + C + T","Long",4,"-5","8","hours",NA,"24",0.83,NA,NA,NA,NA,NA,"no","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","4",13,"young","Bulk","H + C + T","Long",4,"-10","8","hours",NA,"24",0.82,NA,NA,NA,NA,NA,"no","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","4",14,"young","Bulk","H + C + T","Long",4,"-15","8","hours",NA,"24",0.5,NA,NA,NA,NA,NA,"no","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","4",15,"young","Bulk","H + C + T","Long",4,"-20","8","hours",NA,"24",0.26,NA,NA,NA,NA,NA,"no","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","DJX4364",2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","4",16,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.8,NA,NA,0.01836,0.335,0.37,0.482,0.00787,"yes","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",4,0.00459,4,0.67,0.1675,4,0.395666666666667,4,0.0019675,85.133418043202,0.428649237472767
"556","DJY7648",2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","4",17,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.84,NA,NA,0.0185,0.448,0.431,0.404,0.0082,"yes","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",4,0.004625,4,0.67,0.1675,4,0.427666666666667,4,0.00205,81.7073170731707,0.443243243243243
"557","DJZ3624",2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","4",18,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.84,NA,NA,0.0143,0.322,0.442,0.382,0.00598,"yes","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",4,0.003575,4,0.49,0.1225,4,0.382,4,0.001495,81.9397993311037,0.418181818181818
"558","DJK7018",2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","4",19,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.84,NA,NA,0.02091,0.434,0.376,0.365,0.00926,"yes","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",4,0.0052275,4,0.71,0.1775,4,0.391666666666667,4,0.002315,76.6738660907127,0.44285031085605
"559","DJL3408",2025-11-11 08:57:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","4",20,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.84,NA,NA,0.01772,0.409,0.313,0.353,0.00766,"yes","NA","7.5",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_4",4,0.00443,4,0.6,0.15,4,0.358333333333333,4,0.001915,78.3289817232376,0.432279909706546
"560",NA,2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","5",1,"young","Bulk","H + C + T","Long",4,"20","20","minutes",NA,"24",0.82,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","5",2,"young","Bulk","H + C + T","Long",4,"38","20","minutes",NA,"24",0.8,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","5",3,"young","Bulk","H + C + T","Long",4,"42","20","minutes",NA,"24",0.82,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","5",4,"young","Bulk","H + C + T","Long",4,"44","20","minutes",NA,"24",0.8,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","5",5,"young","Bulk","H + C + T","Long",4,"46","20","minutes",NA,"24",0.79,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","5",6,"young","Bulk","H + C + T","Long",4,"48","20","minutes",NA,"24",0.68,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","5",7,"young","Bulk","H + C + T","Long",4,"50","20","minutes",NA,"24",0.63,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","5",8,"young","Bulk","H + C + T","Long",4,"52","20","minutes",NA,"24",0.48,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","5",9,"young","Bulk","H + C + T","Long",4,"56","20","minutes",NA,"24",0.09,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","5",10,"young","Bulk","H + C + T","Long",4,"5","8","hours",NA,"24",0.81,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","5",11,"young","Bulk","H + C + T","Long",4,"0","8","hours",NA,"24",0.83,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","5",12,"young","Bulk","H + C + T","Long",4,"-5","8","hours",NA,"24",0.83,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","5",13,"young","Bulk","H + C + T","Long",4,"-10","8","hours",NA,"24",0.8,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","5",14,"young","Bulk","H + C + T","Long",4,"-15","8","hours",NA,"24",0.37,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","TT Cold","Field - Traits and Physiology","Newly Burnt","5",15,"young","Bulk","H + C + T","Long",4,"-20","8","hours",NA,"24",0.4,NA,NA,NA,NA,NA,"no","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","DKA3634",2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","5",16,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.83,NA,NA,0.01052,0.304,0.296,0.299,0.00413,"yes","NA","10.0",NA,NA,"; only 3 leaves at scanning; corrected to 3 leaves at scanning",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",4,0.00263,3,0.34,0.113333333333333,3,0.299666666666667,3,0.00137666666666667,82.3244552058111,0.523447401774398
"576","DKB2374",2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","5",17,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.82,NA,NA,0.00811,0.159,0.223,0.207,0.00446,"yes","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",4,0.0020275,4,0.37,0.0925,4,0.196333333333333,4,0.001115,82.9596412556054,0.549938347718866
"577","DKC4488",2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","5",18,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.82,NA,NA,0.01138,0.3,0.299,0.266,0.00618,"yes","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",4,0.002845,4,0.5,0.125,4,0.288333333333333,4,0.001545,80.9061488673139,0.543057996485061
"578","DKD1356",2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","5",19,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.82,NA,NA,0.00402,0.21,0.198,NA,0.00196,"yes","NA","10.0",NA,NA,"; only 2 leaves at wet mass; corrected to 2 leaves at wet mass",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",2,0.00201,2,0.2,0.1,2,0.204,2,0.00098,102.040816326531,0.487562189054726
"579","DKH1628",2025-11-13 08:30:00,"November","Lygra","Calluna vulgaris","Traits","Field - Traits and Physiology","Newly Burnt","5",20,"young","Bulk","H + C + T","Long",4,NA,NA,NA,0.82,NA,NA,0.0086,0.222,0.313,0.247,0.00471,"yes","NA","10.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_5",4,0.00215,4,0.37,0.0925,4,0.260666666666667,4,0.0011775,78.5562632696391,0.547674418604651
"580",NA,2025-11-13 08:36:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","6",1,"young","Bulk","H + C + T","Long",4,"20","20","minutes",NA,"24",0.8,NA,NA,NA,NA,NA,"no","NA","7.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,2025-11-13 08:36:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","6",2,"young","Bulk","H + C + T","Long",4,"38","20","minutes",NA,"24",0.81,NA,NA,NA,NA,NA,"no","NA","7.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,2025-11-13 08:36:00,"November","Lygra","Calluna vulgaris","TT Hot","Field - Traits and Physiology","Newly Burnt","6",3,"young","Bulk","H + C + T","Long",4,"42","20","minutes",NA,"24",0.82,NA,NA,NA,NA,NA,"no","NA","7.0",NA,NA,"",NA,2025,60.696761,5.096236,"Newly Burnt_November_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
